branch_id,month,region,sales_jpy,price_change_flag,income_band,avg_temp_c,foot_traffic,manager_tenure_months
BR_4136,2024-04,East,4977455,1,Mid,25.0,9600,116
BR_4136,2025-04,East,5155724,1,Mid,10.2,9068,18
BR_4137,2024-04,West,4802490,1,Mid,11.0,14125,26
BR_4137,2025-04,North,5094923,1,Mid,13.7,9940,118
BR_4138,2024-04,West,4953934,1,High,24.9,9168,6
BR_4138,2025-04,North,4535320,1,High,14.5,17428,23
BR_4139,2024-04,North,4866311,1,High,10.1,12482,58
BR_4139,2025-04,East,4971432,1,High,28.7,12258,99
BR_4140,2024-04,North,5195245,1,High,28.6,10155,17
BR_4140,2025-04,East,4795348,1,High,27.1,13344,70
BR_4141,2024-04,North,4734713,1,Mid,19.9,17506,47
BR_4141,2025-04,East,4877918,1,Mid,25.4,9408,103
BR_4142,2024-04,North,4970336,1,High,23.5,11348,115
BR_4142,2025-04,South,4655257,1,High,28.8,13381,83
BR_4143,2024-04,West,4949025,0,Mid,28.1,17249,10
BR_4143,2025-04,West,5175791,0,Mid,27.9,16483,87
BR_4144,2024-04,West,4853050,0,High,14.1,10240,62
BR_4144,2025-04,South,4958543,0,High,14.9,9685,74
BR_4145,2024-04,West,4875925,1,Low,24.9,15416,88
BR_4145,2025-04,West,3557253,1,Low,19.3,10253,10
BR_4146,2024-04,North,4507396,1,High,11.1,9066,100
BR_4146,2025-04,North,4723986,1,High,15.6,17139,74
BR_4147,2024-04,East,5079227,1,Mid,18.7,14175,41
BR_4147,2025-04,South,4542349,1,Mid,22.8,12486,61
BR_4148,2024-04,East,5072379,0,High,14.4,9809,54
BR_4148,2025-04,West,5188828,0,High,14.4,10815,82
BR_4149,2024-04,South,4835437,0,Mid,13.1,17599,69
BR_4149,2025-04,West,5008420,0,Mid,15.3,11231,77
BR_4150,2024-04,West,5030266,0,High,22.5,16280,70
BR_4150,2025-04,North,5157860,0,High,29.3,15374,118
BR_4151,2024-04,East,5008325,1,Low,13.1,15186,103
BR_4151,2025-04,East,3487665,1,Low,22.3,15432,27
BR_4152,2024-04,West,4746020,0,High,12.3,17674,69
BR_4152,2025-04,North,4938392,0,High,11.6,15852,88
BR_4153,2024-04,North,4719653,0,Low,20.6,13050,26
BR_4153,2025-04,West,4765885,0,Low,29.4,13591,119
BR_4154,2024-04,North,5014328,1,Mid,10.1,14901,19
BR_4154,2025-04,East,4535003,1,Mid,22.0,14092,38
BR_4155,2024-04,South,4607767,1,Low,23.2,13055,100
BR_4155,2025-04,West,3608357,1,Low,22.3,15165,75
BR_4156,2024-04,South,4690953,1,Mid,18.9,15669,53
BR_4156,2025-04,East,5154982,1,Mid,16.8,16384,24
BR_4157,2024-04,West,5025947,1,High,11.2,12380,78
BR_4157,2025-04,East,5049718,1,High,20.9,10083,15
BR_4158,2024-04,West,4993464,0,Low,15.1,10017,6
BR_4158,2025-04,North,4908727,0,Low,23.0,14565,77
BR_4159,2024-04,West,4701461,1,Mid,12.9,11803,39
BR_4159,2025-04,West,5018330,1,Mid,19.9,13628,72
BR_4160,2024-04,North,4678100,1,High,12.4,10882,85
BR_4160,2025-04,West,5128216,1,High,23.8,13815,78
BR_4161,2024-04,East,4660706,0,Low,18.4,9015,25
BR_4161,2025-04,East,5129064,0,Low,23.9,11780,104
BR_4162,2024-04,North,4778137,0,Mid,28.2,13730,68
BR_4162,2025-04,East,5005427,0,Mid,14.2,14149,101
BR_4163,2024-04,West,4750361,1,Mid,27.7,15674,72
BR_4163,2025-04,North,4593557,1,Mid,12.5,14499,87
BR_4164,2024-04,West,4502625,1,Mid,17.1,16875,24
BR_4164,2025-04,South,4944545,1,Mid,23.4,11576,80
BR_4165,2024-04,South,4817677,0,Mid,18.0,14743,15
BR_4165,2025-04,South,4500840,0,Mid,26.0,15972,49
BR_4166,2024-04,North,4977227,1,Mid,19.7,14612,38
BR_4166,2025-04,South,4864351,1,Mid,11.7,14795,86
BR_4167,2024-04,North,4648919,1,High,12.7,13890,63
BR_4167,2025-04,North,4800233,1,High,29.8,14573,80
BR_4168,2024-04,East,4854415,1,Mid,26.6,10673,90
BR_4168,2025-04,North,5063085,1,Mid,24.9,16615,44
BR_4169,2024-04,North,4563291,0,High,26.3,17473,71
BR_4169,2025-04,East,4663029,0,High,17.5,14719,46
BR_4170,2024-04,North,5152707,0,Low,28.3,13401,35
BR_4170,2025-04,East,4956457,0,Low,14.7,10922,57
BR_4171,2024-04,East,4811977,0,High,12.3,15345,72
BR_4171,2025-04,West,4533979,0,High,13.4,16422,39
BR_4172,2024-04,East,4709084,1,High,20.8,11283,9
BR_4172,2025-04,East,5117583,1,High,26.3,11504,76
BR_4173,2024-04,East,4759887,0,Low,28.9,16691,45
BR_4173,2025-04,North,4741692,0,Low,24.0,11407,18
BR_4174,2024-04,West,4786283,0,Mid,12.6,11717,106
BR_4174,2025-04,West,5178679,0,Mid,11.9,15500,9
BR_4175,2024-04,West,4817955,0,High,27.2,10828,79
BR_4175,2025-04,East,4752983,0,High,24.1,17848,18
BR_4176,2024-04,East,4544317,1,Low,18.6,11997,79
BR_4176,2025-04,East,3875970,1,Low,27.8,16283,42
BR_4177,2024-04,East,4696920,0,High,29.8,16455,65
BR_4177,2025-04,South,4593650,0,High,14.3,14676,56
BR_4178,2024-04,West,4514492,0,Low,11.7,17681,104
BR_4178,2025-04,South,5041700,0,Low,16.7,17284,101
BR_4179,2024-04,East,4622104,0,Mid,29.0,15208,60
BR_4179,2025-04,North,4556945,0,Mid,14.6,9770,52
BR_4180,2024-04,North,4746665,1,Mid,19.8,10978,46
BR_4180,2025-04,South,4553165,1,Mid,20.2,15655,11
BR_4181,2024-04,North,4865855,1,Low,14.0,15472,49
BR_4181,2025-04,West,3657421,1,Low,12.1,10360,58
BR_4182,2024-04,East,4768841,0,Mid,28.7,14213,92
BR_4182,2025-04,North,5148684,0,Mid,25.7,14827,13
BR_4183,2024-04,North,5069377,0,High,10.4,13411,40
BR_4183,2025-04,North,5066545,0,High,22.4,17300,77
BR_4184,2024-04,South,4534069,1,Mid,18.0,10966,83
BR_4184,2025-04,West,5013936,1,Mid,23.9,16337,57
BR_4185,2024-04,West,4968427,1,Mid,12.8,11510,100
BR_4185,2025-04,South,4593628,1,Mid,28.3,13373,16
BR_4186,2024-04,East,5082162,1,High,17.7,14240,41
BR_4186,2025-04,North,4649037,1,High,17.3,14882,33
BR_4187,2024-04,South,4762759,1,Mid,27.4,13704,75
BR_4187,2025-04,East,4881357,1,Mid,25.5,12534,83
BR_4188,2024-04,North,4542479,1,High,13.4,11752,18
BR_4188,2025-04,South,5199606,1,High,11.3,11607,103
BR_4189,2024-04,North,4940560,0,Low,24.7,14094,41
BR_4189,2025-04,North,4869987,0,Low,18.0,16869,53
BR_4190,2024-04,South,4630956,0,High,21.0,10272,114
BR_4190,2025-04,West,5098321,0,High,25.2,14028,89
BR_4191,2024-04,East,5149554,0,Low,23.9,12216,66
BR_4191,2025-04,South,5085856,0,Low,12.6,12454,96
BR_4192,2024-04,South,4947085,0,Mid,28.2,13309,34
BR_4192,2025-04,West,4681892,0,Mid,17.8,11527,82
BR_4193,2024-04,West,4945631,0,Mid,13.4,11273,66
BR_4193,2025-04,East,5158266,0,Mid,19.4,14384,92
BR_4194,2024-04,West,4736438,1,Low,23.2,13301,69
BR_4194,2025-04,West,3828677,1,Low,25.1,14515,119
BR_4195,2024-04,North,4778236,0,Low,21.5,12889,89
BR_4195,2025-04,South,4571043,0,Low,23.0,13080,31
BR_4196,2024-04,East,4599616,0,High,22.1,16885,48
BR_4196,2025-04,West,4556800,0,High,18.9,13998,86
BR_4197,2024-04,South,4815762,1,Mid,27.8,13771,25
BR_4197,2025-04,North,4890129,1,Mid,16.9,9705,79
BR_4198,2024-04,West,5118458,0,Mid,25.1,16137,11
BR_4198,2025-04,West,4646617,0,Mid,28.2,17694,79
BR_4199,2024-04,West,5031335,0,High,25.9,11114,115
BR_4199,2025-04,North,4617046,0,High,13.0,15627,103
BR_4200,2024-04,East,5183388,0,Low,26.9,13763,52
BR_4200,2025-04,South,4743781,0,Low,25.1,11535,6
BR_4201,2024-04,West,5150858,1,High,25.6,9609,35
BR_4201,2025-04,North,4997567,1,High,21.9,17146,81
BR_4202,2024-04,West,4852570,1,Mid,23.5,10262,95
BR_4202,2025-04,West,5022255,1,Mid,17.0,14072,25
BR_4203,2024-04,South,4514609,1,Mid,28.3,17360,32
BR_4203,2025-04,West,4892976,1,Mid,18.2,12864,46
BR_4204,2024-04,West,5012878,1,High,17.2,16522,32
BR_4204,2025-04,West,5121928,1,High,22.4,14493,44
BR_4205,2024-04,North,4748708,0,Low,25.5,10924,83
BR_4205,2025-04,South,5056254,0,Low,27.1,14462,13
BR_4206,2024-04,West,5053277,1,Mid,13.8,14131,30
BR_4206,2025-04,East,4919086,1,Mid,24.1,15070,39
BR_4207,2024-04,North,4991653,1,Mid,23.3,17651,86
BR_4207,2025-04,North,4848810,1,Mid,19.3,12003,81
BR_4208,2024-04,East,4603427,0,Low,15.4,12811,81
BR_4208,2025-04,South,4980364,0,Low,29.6,15738,69
BR_4209,2024-04,West,4694145,0,Mid,17.7,14204,70
BR_4209,2025-04,North,4562647,0,Mid,20.9,17385,22
BR_4210,2024-04,South,4856401,1,Mid,24.9,9514,50
BR_4210,2025-04,South,4818695,1,Mid,29.8,15591,79
BR_4211,2024-04,South,4764628,1,High,16.3,11754,120
BR_4211,2025-04,East,4668126,1,High,19.7,11399,87
BR_4212,2024-04,South,5058405,0,Low,18.9,12337,58
BR_4212,2025-04,South,5100376,0,Low,29.1,13770,114
BR_4213,2024-04,North,4903789,0,Low,15.5,15446,110
BR_4213,2025-04,North,5025312,0,Low,19.5,11095,9
BR_4214,2024-04,South,5159567,1,Low,25.1,12399,25
BR_4214,2025-04,West,3901893,1,Low,18.6,15882,68
BR_4215,2024-04,North,4866247,1,High,24.6,14947,58
BR_4215,2025-04,South,4734570,1,High,28.8,12865,17
BR_4216,2024-04,North,4964082,1,Mid,20.9,17307,31
BR_4216,2025-04,South,4712851,1,Mid,15.4,15550,8
BR_4217,2024-04,North,5132300,1,Mid,18.6,9205,57
BR_4217,2025-04,North,4654394,1,Mid,19.4,11993,81
BR_4218,2024-04,West,4579225,0,Low,15.6,10964,32
BR_4218,2025-04,North,4887204,0,Low,23.7,10685,49
BR_4219,2024-04,East,5139422,1,Mid,28.4,15366,80
BR_4219,2025-04,West,4794762,1,Mid,24.1,10737,64
BR_4220,2024-04,South,4510869,1,High,24.8,10594,99
BR_4220,2025-04,East,5052457,1,High,29.9,10743,11
BR_4221,2024-04,North,4940015,1,High,15.2,11763,8
BR_4221,2025-04,East,4969388,1,High,18.5,16318,73
BR_4222,2024-04,North,4558576,0,Mid,20.8,14662,24
BR_4222,2025-04,East,5110571,0,Mid,28.4,16958,21
BR_4223,2024-04,South,4700827,1,Mid,24.5,17991,107
BR_4223,2025-04,South,4946884,1,Mid,27.9,9451,23
BR_4224,2024-04,East,4696532,0,High,12.9,17752,103
BR_4224,2025-04,North,5013137,0,High,27.6,9338,11
BR_4225,2024-04,South,5126065,1,Mid,10.9,9087,100
BR_4225,2025-04,West,4873806,1,Mid,16.5,13793,50
BR_4226,2024-04,West,4534632,1,High,22.0,12913,6
BR_4226,2025-04,East,4653703,1,High,28.2,9432,56
BR_4227,2024-04,North,4530041,1,Low,24.7,16945,77
BR_4227,2025-04,East,3482543,1,Low,13.1,15371,108
BR_4228,2024-04,North,4701761,1,High,24.5,17805,45
BR_4228,2025-04,South,5082810,1,High,20.3,10012,60
BR_4229,2024-04,North,4785665,1,Mid,11.3,10226,102
BR_4229,2025-04,North,4773182,1,Mid,28.1,15485,23
BR_4230,2024-04,West,4503835,1,High,10.1,16303,24
BR_4230,2025-04,North,4857414,1,High,24.0,9468,6
BR_4231,2024-04,West,4773536,1,Low,19.9,9672,37
BR_4231,2025-04,South,4386226,1,Low,13.0,13137,66
BR_4232,2024-04,East,4794737,0,Low,23.6,9061,43
BR_4232,2025-04,East,5108109,0,Low,10.1,17729,43
BR_4233,2024-04,North,4721804,1,High,27.0,16910,103
BR_4233,2025-04,East,4885179,1,High,14.5,13712,101
BR_4234,2024-04,North,5048481,0,High,12.3,17733,59
BR_4234,2025-04,West,4879526,0,High,28.6,16353,92
BR_4235,2024-04,South,4936865,1,High,20.8,17932,14
BR_4235,2025-04,North,4713950,1,High,13.2,12840,20
BR_4236,2024-04,East,4968548,0,Mid,11.6,11471,58
BR_4236,2025-04,East,4770580,0,Mid,22.2,16211,25
BR_4237,2024-04,South,4561177,1,Mid,26.2,12566,38
BR_4237,2025-04,North,5067002,1,Mid,15.4,14713,71
BR_4238,2024-04,North,4562923,0,Mid,28.3,14835,12
BR_4238,2025-04,East,4672673,0,Mid,11.3,16692,13
BR_4239,2024-04,South,5021634,0,Mid,20.7,11927,24
BR_4239,2025-04,West,4674977,0,Mid,25.4,11398,50
BR_4240,2024-04,West,4995954,0,Mid,21.2,11859,69
BR_4240,2025-04,South,4656119,0,Mid,29.6,10108,48
BR_4241,2024-04,East,5084738,1,Mid,20.4,14758,109
BR_4241,2025-04,South,4638943,1,Mid,20.9,15028,28
BR_4242,2024-04,West,5036516,1,High,22.2,12033,48
BR_4242,2025-04,East,4558841,1,High,29.8,12491,30
BR_4243,2024-04,East,5094230,1,Mid,24.7,16825,76
BR_4243,2025-04,West,5181345,1,Mid,22.8,11071,87
BR_4244,2024-04,West,4722615,0,Mid,29.0,10305,83
BR_4244,2025-04,East,4718599,0,Mid,20.8,17186,67
BR_4245,2024-04,North,5114494,1,High,24.2,10607,57
BR_4245,2025-04,East,4512863,1,High,25.7,16476,42
BR_4246,2024-04,South,4907287,0,High,22.7,14608,86
BR_4246,2025-04,North,4955143,0,High,29.2,15782,26
BR_4247,2024-04,East,4555552,1,Low,10.8,17891,49
BR_4247,2025-04,East,3626359,1,Low,13.5,17779,43
BR_4248,2024-04,North,4702995,1,High,24.8,17529,6
BR_4248,2025-04,West,4505597,1,High,21.2,17692,27
BR_4249,2024-04,South,5087335,0,High,24.4,14412,13
BR_4249,2025-04,West,4551592,0,High,16.5,17738,104
BR_4250,2024-04,North,5069760,0,Low,12.2,13341,58
BR_4250,2025-04,East,5005192,0,Low,18.8,15888,110
BR_4251,2024-04,South,4730451,1,Mid,26.6,12135,115
BR_4251,2025-04,West,5080488,1,Mid,24.8,12111,33
BR_4252,2024-04,North,4892255,0,High,25.4,10929,15
BR_4252,2025-04,East,5148468,0,High,16.3,12994,52
BR_4253,2024-04,West,5047979,1,High,29.9,13351,47
BR_4253,2025-04,West,4666240,1,High,13.9,15122,78
BR_4254,2024-04,North,4972450,1,Mid,19.3,15669,31
BR_4254,2025-04,North,5094542,1,Mid,14.6,15250,26
BR_4255,2024-04,West,4879415,0,High,14.3,16689,14
BR_4255,2025-04,West,4746600,0,High,25.1,10012,49
BR_4256,2024-04,East,4524458,1,High,27.4,15933,40
BR_4256,2025-04,West,4646842,1,High,17.7,16030,16
BR_4257,2024-04,South,4843919,0,Low,29.5,12848,85
BR_4257,2025-04,West,4539192,0,Low,18.5,13828,6
BR_4258,2024-04,East,5127343,1,Low,24.0,14280,46
BR_4258,2025-04,East,3664606,1,Low,16.4,9661,64
BR_4259,2024-04,North,5102202,1,Low,25.7,10931,95
BR_4259,2025-04,East,3540438,1,Low,24.2,15008,112
BR_4260,2024-04,East,4982407,0,High,19.2,13924,98
BR_4260,2025-04,South,5164128,0,High,18.3,14803,34
BR_4261,2024-04,West,4590101,1,High,13.7,15108,100
BR_4261,2025-04,West,4797999,1,High,16.2,17792,98
BR_4262,2024-04,South,4948631,0,Mid,24.2,13766,51
BR_4262,2025-04,North,4628588,0,Mid,26.5,14743,104
BR_4263,2024-04,West,5052369,1,Low,10.2,10791,13
BR_4263,2025-04,East,4239583,1,Low,16.1,14665,87
BR_4264,2024-04,West,4806990,1,High,10.2,11414,101
BR_4264,2025-04,South,5097071,1,High,23.6,15411,82
BR_4265,2024-04,East,4746946,0,Low,20.4,14957,110
BR_4265,2025-04,North,5088028,0,Low,10.5,11225,86
BR_4266,2024-04,North,4747825,1,Mid,21.4,13760,43
BR_4266,2025-04,South,4570726,1,Mid,25.5,17234,110
BR_4267,2024-04,North,4995796,0,Mid,10.4,11732,92
BR_4267,2025-04,West,4940548,0,Mid,14.4,9945,101
BR_4268,2024-04,West,5175523,0,Low,27.7,12616,28
BR_4268,2025-04,West,4534770,0,Low,29.3,9235,26
BR_4269,2024-04,North,5164854,0,Mid,24.0,10887,93
BR_4269,2025-04,South,5005939,0,Mid,28.7,12631,105
BR_4270,2024-04,West,4752096,1,High,20.7,12096,105
BR_4270,2025-04,North,5186657,1,High,22.4,14249,53
BR_4271,2024-04,South,4521914,0,High,20.2,15565,116
BR_4271,2025-04,South,4923497,0,High,21.5,11897,52
BR_4272,2024-04,North,4894907,1,Mid,10.2,9791,44
BR_4272,2025-04,East,4787854,1,Mid,17.0,13690,44
BR_4273,2024-04,East,4522494,0,High,12.1,16596,27
BR_4273,2025-04,West,4638166,0,High,24.5,15474,71
BR_4274,2024-04,North,4767028,0,High,13.1,9163,46
BR_4274,2025-04,East,4625207,0,High,19.3,16829,40
BR_4275,2024-04,East,4636338,1,High,15.1,14816,17
BR_4275,2025-04,South,4944765,1,High,23.7,16286,92
BR_4276,2024-04,South,4807130,0,High,29.7,12252,105
BR_4276,2025-04,East,4593840,0,High,19.9,10087,97
BR_4277,2024-04,North,4756575,1,Low,27.8,14389,51
BR_4277,2025-04,West,3359690,1,Low,20.0,13657,51
BR_4278,2024-04,North,5171006,0,High,13.2,12802,63
BR_4278,2025-04,North,4709443,0,High,18.8,13118,81
BR_4279,2024-04,West,5080612,1,Mid,10.8,12970,63
BR_4279,2025-04,East,4842458,1,Mid,11.3,9853,109
BR_4280,2024-04,East,4985100,1,Low,10.1,10132,38
BR_4280,2025-04,North,3943969,1,Low,28.4,15253,71
BR_4281,2024-04,South,4686589,0,High,23.5,13628,107
BR_4281,2025-04,South,5056743,0,High,16.0,14435,9
BR_4282,2024-04,West,4853236,0,Mid,22.7,16309,96
BR_4282,2025-04,West,4829641,0,Mid,18.2,14694,61
BR_4283,2024-04,North,5029630,1,Mid,15.5,12273,16
BR_4283,2025-04,South,5106672,1,Mid,21.1,10218,62
BR_4284,2024-04,East,4534045,0,Low,28.7,12290,116
BR_4284,2025-04,South,4596856,0,Low,29.5,15205,35
BR_4285,2024-04,East,4768046,1,Mid,19.2,12361,82
BR_4285,2025-04,East,4820061,1,Mid,27.6,11521,61
BR_4286,2024-04,North,4552966,1,High,26.4,11679,8
BR_4286,2025-04,East,4669321,1,High,21.3,9245,120
BR_4287,2024-04,North,4616035,0,Mid,12.6,10341,110
BR_4287,2025-04,East,4699152,0,Mid,24.7,16049,99
BR_4288,2024-04,East,5126706,0,High,28.6,15687,93
BR_4288,2025-04,North,4862440,0,High,23.0,16429,22
BR_4289,2024-04,South,4834925,1,High,14.5,15328,113
BR_4289,2025-04,North,4693065,1,High,19.5,17402,111
BR_4290,2024-04,East,5127183,0,Low,13.9,12156,107
BR_4290,2025-04,South,4887055,0,Low,10.3,14010,106
BR_4291,2024-04,South,4851748,1,Low,17.0,16989,20
BR_4291,2025-04,South,4249427,1,Low,16.9,11922,75
BR_4292,2024-04,West,5122037,0,Low,16.2,9592,29
BR_4292,2025-04,North,4656688,0,Low,25.6,9317,74
BR_4293,2024-04,South,5115090,1,High,22.3,14310,108
BR_4293,2025-04,South,4813318,1,High,29.7,9058,116
BR_4294,2024-04,East,4608382,1,High,28.1,15018,35
BR_4294,2025-04,West,4736795,1,High,16.6,10889,48
BR_4295,2024-04,West,5025528,0,Mid,25.9,15031,106
BR_4295,2025-04,East,5199293,0,Mid,28.5,14563,96
BR_4296,2024-04,West,4844378,0,Mid,26.2,9557,27
BR_4296,2025-04,South,4954206,0,Mid,22.9,17366,19
BR_4297,2024-04,West,4561315,0,Low,21.4,10848,11
BR_4297,2025-04,North,5146904,0,Low,22.3,16606,25
BR_4298,2024-04,East,4715022,1,High,21.3,16316,32
BR_4298,2025-04,West,4975979,1,High,13.6,12330,51
BR_4299,2024-04,West,5125438,1,Mid,27.9,16343,26
BR_4299,2025-04,North,4999907,1,Mid,15.7,15438,84
BR_4300,2024-04,West,5058214,1,Mid,26.4,16097,44
BR_4300,2025-04,South,5173934,1,Mid,19.1,15838,112
BR_4301,2024-04,North,4778158,1,High,19.5,14498,76
BR_4301,2025-04,East,4933255,1,High,13.1,12643,81
BR_4302,2024-04,East,4740397,0,Low,15.6,16554,93
BR_4302,2025-04,South,4641591,0,Low,10.2,17471,25
BR_4303,2024-04,North,4725432,1,Mid,16.5,13047,32
BR_4303,2025-04,East,4964877,1,Mid,27.1,13801,57
BR_4304,2024-04,West,4516132,0,Mid,12.1,14748,93
BR_4304,2025-04,West,5009226,0,Mid,14.0,15739,105
BR_4305,2024-04,East,4914867,1,High,27.6,14162,84
BR_4305,2025-04,South,4514284,1,High,25.3,16083,115
BR_4306,2024-04,East,5140806,1,Low,19.5,11829,111
BR_4306,2025-04,East,3937118,1,Low,27.0,10398,104
BR_4307,2024-04,East,4927670,0,Mid,10.3,11086,11
BR_4307,2025-04,West,5010470,0,Mid,15.6,11846,111
BR_4308,2024-04,North,5020470,1,Mid,11.6,13662,91
BR_4308,2025-04,North,4824875,1,Mid,18.7,12598,75
BR_4309,2024-04,East,4543952,1,Mid,21.3,15865,42
BR_4309,2025-04,West,4689389,1,Mid,26.3,9547,31
BR_4310,2024-04,South,5178462,1,High,16.2,11722,13
BR_4310,2025-04,North,5064238,1,High,22.2,11966,19
BR_4311,2024-04,East,4843593,0,High,14.9,16162,15
BR_4311,2025-04,North,4990836,0,High,23.9,15859,71
BR_4312,2024-04,East,4869946,1,Mid,29.2,9745,82
BR_4312,2025-04,South,4588944,1,Mid,13.3,11576,90
BR_4313,2024-04,North,4951857,1,Low,26.4,9001,55
BR_4313,2025-04,West,3617159,1,Low,13.3,12229,56
BR_4314,2024-04,West,5075226,1,Low,14.4,12092,117
BR_4314,2025-04,West,3934537,1,Low,21.9,13032,120
BR_4315,2024-04,South,4538644,0,Low,26.9,13916,67
BR_4315,2025-04,West,4821272,0,Low,17.9,11995,79
BR_4316,2024-04,East,4860673,0,High,26.6,16383,72
BR_4316,2025-04,South,4926800,0,High,22.6,9843,41
BR_4317,2024-04,West,4627161,0,Mid,20.1,12778,87
BR_4317,2025-04,South,4874640,0,Mid,17.2,9116,110
BR_4318,2024-04,East,4764780,1,Low,15.7,9101,93
BR_4318,2025-04,West,3771819,1,Low,23.9,13385,40
BR_4319,2024-04,East,4563329,0,Mid,24.3,9949,25
BR_4319,2025-04,South,4817295,0,Mid,22.5,9705,63
BR_4320,2024-04,East,5075621,1,Mid,11.6,16123,8
BR_4320,2025-04,West,5052983,1,Mid,18.8,17716,94
BR_4321,2024-04,West,4578986,0,Mid,10.5,17666,92
BR_4321,2025-04,North,4806551,0,Mid,18.6,12583,17
BR_4322,2024-04,East,4815002,0,Low,22.0,15244,73
BR_4322,2025-04,South,4889504,0,Low,25.6,9236,94
BR_4323,2024-04,West,4897793,1,Low,14.2,16894,36
BR_4323,2025-04,South,4109052,1,Low,22.4,9734,95
BR_4324,2024-04,North,4528585,0,High,12.4,13276,53
BR_4324,2025-04,East,4861175,0,High,23.2,15928,52
BR_4325,2024-04,South,4640290,1,High,18.4,9063,97
BR_4325,2025-04,West,4575848,1,High,26.9,12210,14
BR_4326,2024-04,East,4911621,0,High,15.5,10768,27
BR_4326,2025-04,West,4657994,0,High,16.6,15570,53
BR_4327,2024-04,West,5014172,0,High,21.7,12556,73
BR_4327,2025-04,South,5087008,0,High,19.0,10490,35
BR_4328,2024-04,North,4713588,0,High,12.6,15979,103
BR_4328,2025-04,South,4984673,0,High,23.6,10001,83
BR_4329,2024-04,East,4849737,0,Low,24.7,11202,59
BR_4329,2025-04,East,4926169,0,Low,24.8,10760,116
BR_4330,2024-04,South,5165860,0,Low,23.5,13671,117
BR_4330,2025-04,West,4864061,0,Low,18.1,11545,29
BR_4331,2024-04,North,4858678,1,High,17.5,12397,83
BR_4331,2025-04,South,5120899,1,High,12.7,11216,75
BR_4332,2024-04,East,4653068,1,High,22.6,11995,86
BR_4332,2025-04,North,4821855,1,High,27.5,17539,70
BR_4333,2024-04,West,4864316,0,Mid,25.3,13282,111
BR_4333,2025-04,North,5040386,0,Mid,11.5,12057,8
BR_4334,2024-04,West,5103775,1,Mid,25.9,13715,43
BR_4334,2025-04,West,5196074,1,Mid,16.2,15871,51
BR_4335,2024-04,West,4581963,1,Low,26.4,16091,40
BR_4335,2025-04,North,4126742,1,Low,25.6,14186,50
BR_4336,2024-04,South,4743440,0,High,23.5,15061,100
BR_4336,2025-04,South,4577167,0,High,20.2,10547,82
BR_4337,2024-04,West,4957324,1,High,24.8,17421,74
BR_4337,2025-04,West,4687044,1,High,16.6,16530,43
BR_4338,2024-04,North,4592708,0,Low,19.5,12129,52
BR_4338,2025-04,South,4792049,0,Low,11.6,13553,66
BR_4339,2024-04,South,4972371,1,High,21.9,9254,39
BR_4339,2025-04,West,4673299,1,High,20.6,13619,52
BR_4340,2024-04,North,4762352,1,Low,20.2,16621,53
BR_4340,2025-04,North,4127520,1,Low,14.6,9125,93
BR_4341,2024-04,West,5110644,0,Low,15.9,9443,47
BR_4341,2025-04,South,4509790,0,Low,21.1,10552,53
BR_4342,2024-04,East,5052722,0,High,12.8,16945,107
BR_4342,2025-04,North,4549363,0,High,21.2,14775,32
BR_4343,2024-04,East,4659962,0,High,17.8,11762,11
BR_4343,2025-04,North,4567158,0,High,16.7,11118,53
BR_4344,2024-04,North,5004166,1,Low,27.0,9691,33
BR_4344,2025-04,East,3733088,1,Low,27.8,12177,14
BR_4345,2024-04,South,5013340,1,Low,20.0,11024,58
BR_4345,2025-04,West,3635093,1,Low,27.3,11197,32
BR_4346,2024-04,South,4983078,0,Low,21.0,12147,105
BR_4346,2025-04,North,4984207,0,Low,15.4,15768,103
BR_4347,2024-04,West,4659291,0,Mid,28.7,16354,33
BR_4347,2025-04,West,4591632,0,Mid,25.3,9606,28
BR_4348,2024-04,West,5190995,1,Mid,29.0,9652,103
BR_4348,2025-04,South,4675794,1,Mid,16.0,17036,112
BR_4349,2024-04,West,4957499,1,Mid,26.6,17642,98
BR_4349,2025-04,North,4700263,1,Mid,12.0,11881,105
BR_4350,2024-04,West,4642986,1,Low,27.1,9586,14
BR_4350,2025-04,East,4163430,1,Low,18.5,16131,50
BR_4351,2024-04,West,4953432,0,Low,13.7,12914,28
BR_4351,2025-04,South,4561305,0,Low,28.5,17862,106
BR_4352,2024-04,East,5007050,1,Mid,12.6,14559,113
BR_4352,2025-04,North,5000411,1,Mid,14.6,11953,76
BR_4353,2024-04,North,5195283,1,Mid,13.8,12065,42
BR_4353,2025-04,South,5030723,1,Mid,23.2,9512,37
